Id,R/O_final,Country,Entry,Artist,Song,Language,Placing,Year,R/O,Event,name,artists,id,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,analysis_url,duration_ms,time_signature
1292,3.0,Moldova,9,Aliona Moon,O mie,Romanian,11,2013,0.0,0,O mie,Aliona Moon,2OQ8r8PyqHRQgP5rZoNk5K,29,spotify:track:2OQ8r8PyqHRQgP5rZoNk5K,0.621,0.718,2,-2.99,0,0.0306,0.563,0.0,0.182,0.311,128.02,audio_features,https://api.spotify.com/v1/audio-analysis/2OQ8r8PyqHRQgP5rZoNk5K,183422,4
1301,4.0,Finland,47,Krista Siegfrids,Marry Me,English,24,2013,0.0,0,Marry me,Krista Siegfrids,0lI9LRra3k2RAYrNO0Htcc,37,spotify:track:0lI9LRra3k2RAYrNO0Htcc,0.795,0.737,6,-8.236,0,0.137,0.00484,2.98e-06,0.0702,0.843,145.011,audio_features,https://api.spotify.com/v1/audio-analysis/0lI9LRra3k2RAYrNO0Htcc,189640,4
1295,6.0,Belgium,55,Roberto Bellarosa,Love Kills,English,12,2013,0.0,0,Love kills,Roberto Bellarosa,3jnIL3XdLTXkZykRGoCzwB,0,spotify:track:3jnIL3XdLTXkZykRGoCzwB,0.464,0.681,6,-6.572,1,0.0347,0.0113,0.0,0.171,0.347,132.161,audio_features,https://api.spotify.com/v1/audio-analysis/3jnIL3XdLTXkZykRGoCzwB,180893,4
1291,8.0,Belarus,10,Alyona Lanskaya,Solayoh,English,16,2013,0.0,0,Solayoh ( ),Alyona Lanskaya,0e1e6NhRaK5sCPMOSueSxX,20,spotify:track:0e1e6NhRaK5sCPMOSueSxX,0.813,0.92,6,-4.779,0,0.0444,0.0218,0.00402,0.134,0.581,94.986,audio_features,https://api.spotify.com/v1/audio-analysis/0e1e6NhRaK5sCPMOSueSxX,181560,4
1302,9.0,Malta,26,Gianluca,Tomorrow,English,8,2013,0.0,0,Tomorrow,Gianluca,7sg0OHa6JLbaS6Zfbn70bd,26,spotify:track:7sg0OHa6JLbaS6Zfbn70bd,0.572,0.645,9,-6.694,1,0.0386,0.741,0.0,0.0871,0.823,199.899,audio_features,https://api.spotify.com/v1/audio-analysis/7sg0OHa6JLbaS6Zfbn70bd,181867,4
1286,10.0,Russia,17,Dina Garipova,What If,English,5,2013,0.0,0,What if,Dina Garipova,6QNW1cPS5zr99dd3DzhRHy,0,spotify:track:6QNW1cPS5zr99dd3DzhRHy,0.328,0.69,9,-5.98,1,0.0331,0.219,0.0,0.308,0.36,149.314,audio_features,https://api.spotify.com/v1/audio-analysis/6QNW1cPS5zr99dd3DzhRHy,184971,4
1288,13.0,Netherlands,54,Anouk,Birds,English,9,2013,0.0,0,Birds,Anouk,360iGbpxBsjVgDl15nVIqt,0,spotify:track:360iGbpxBsjVgDl15nVIqt,0.286,0.385,4,-8.402,1,0.029,0.802,0.0,0.111,0.0799,84.411,audio_features,https://api.spotify.com/v1/audio-analysis/360iGbpxBsjVgDl15nVIqt,203027,4
1313,14.0,Romania,15,Cezar,It's My Life,English,13,2013,0.0,0,It's my life,Cezar,1RCLwB4gj44JWKtjn0Kwok,35,spotify:track:1RCLwB4gj44JWKtjn0Kwok,0.503,0.913,11,-4.921,0,0.0903,0.201,0.0,0.134,0.542,134.98,audio_features,https://api.spotify.com/v1/audio-analysis/1RCLwB4gj44JWKtjn0Kwok,180000,4
1317,15.0,United Kingdom,56,Bonnie Tyler,Believe in Me,English,19,2013,0.0,0,Believe in me,Bonnie Tyler,7wmEKDs2oTR0RukdikaEzD,11,spotify:track:7wmEKDs2oTR0RukdikaEzD,0.599,0.64,8,-6.341,1,0.0271,0.351,0.000344,0.0923,0.229,128.926,audio_features,https://api.spotify.com/v1/audio-analysis/7wmEKDs2oTR0RukdikaEzD,238417,4
1318,16.0,Sweden,53,Robin Stjernberg,You,English,14,2013,0.0,0,You,Robin Stjernberg,30nf9FXigeYnKcD8u4Yo7r,45,spotify:track:30nf9FXigeYnKcD8u4Yo7r,0.615,0.672,6,-7.587,1,0.0429,0.158,0.0,0.126,0.534,125.953,audio_features,https://api.spotify.com/v1/audio-analysis/30nf9FXigeYnKcD8u4Yo7r,183067,4
1308,17.0,Hungary,11,ByeAlex,Kedvesem (Zoohacker Remix),Hungarian,10,2013,0.0,0,Kedvesem - zoohacker remix,ByeAlex,66cNHHyK8vlUbRt7fuZ7Qt,0,spotify:track:66cNHHyK8vlUbRt7fuZ7Qt,0.646,0.595,5,-7.359,1,0.0536,0.485,0.0,0.466,0.527,171.86,audio_features,https://api.spotify.com/v1/audio-analysis/66cNHHyK8vlUbRt7fuZ7Qt,184186,4
1285,18.0,Denmark,42,Emmelie de Forest,Only Teardrops,English,1,2013,0.0,0,Only teardrops,Emmelie de Forest,3yRwgprKX3If2zcuGfKFBu,59,spotify:track:3yRwgprKX3If2zcuGfKFBu,0.561,0.844,0,-4.58,1,0.063,0.0945,0.0,0.22,0.446,110.968,audio_features,https://api.spotify.com/v1/audio-analysis/3yRwgprKX3If2zcuGfKFBu,183240,4
1287,22.0,Ukraine,11,Zlata Ognevich,Gravity,English,3,2013,0.0,0,Gravity,Zlata Ognevich,0d3CHhMj2veGNsFJ8bpeT2,38,spotify:track:0d3CHhMj2veGNsFJ8bpeT2,0.323,0.779,0,-3.808,1,0.0786,0.521,0.0,0.295,0.455,175.715,audio_features,https://api.spotify.com/v1/audio-analysis/0d3CHhMj2veGNsFJ8bpeT2,180042,4
1319,23.0,Italy,39,Marco Mengoni,L'essenziale,Italian,7,2013,0.0,0,L'essenziale,Marco Mengoni,6OYw6RD3IwrlqT1Coo0OKc,0,spotify:track:6OYw6RD3IwrlqT1Coo0OKc,0.556,0.632,6,-4.438,1,0.0359,0.196,0.0,0.114,0.152,126.03,audio_features,https://api.spotify.com/v1/audio-analysis/6OYw6RD3IwrlqT1Coo0OKc,221053,4
1309,24.0,Norway,52,Margaret Berger,I Feed You My Love,English,4,2013,0.0,0,I feed you my love,Margaret Berger,0fRzfoXUkwqGy8C9gqBIJH,26,spotify:track:0fRzfoXUkwqGy8C9gqBIJH,0.517,0.944,11,-5.685,0,0.141,0.00226,0.000255,0.211,0.283,95.976,audio_features,https://api.spotify.com/v1/audio-analysis/0fRzfoXUkwqGy8C9gqBIJH,199680,4
1293,26.0,Ireland,47,Ryan Dolan,Only Love Survives,English,26,2013,0.0,0,Only love survives,Ryan Dolan,7ol1CVOYISQsQmi2uW16kh,23,spotify:track:7ol1CVOYISQsQmi2uW16kh,0.541,0.834,0,-5.258,0,0.0663,0.00498,0.0,0.191,0.355,128.012,audio_features,https://api.spotify.com/v1/audio-analysis/7ol1CVOYISQsQmi2uW16kh,180000,4
1328,1.0,Ukraine,12,Mariya Yaremchuk,Tick-Tock,English,6,2014,0.0,0,Tick tock,Mariya Yaremchuk,4kIheg2ykamUNNrSxL7t56,39,spotify:track:4kIheg2ykamUNNrSxL7t56,0.702,0.899,6,-4.009,0,0.0407,0.0109,0.00043,0.0564,0.731,124.99,audio_features,https://api.spotify.com/v1/audio-analysis/4kIheg2ykamUNNrSxL7t56,180000,4
1345,2.0,Belarus,11,Teo,Cheesecake,English,16,2014,0.0,0,Cheesecake,Teo,4g7dROdE3ceRrBqmXR5TNF,34,spotify:track:4g7dROdE3ceRrBqmXR5TNF,0.804,0.797,1,-4.148,0,0.0675,0.178,0.0,0.0731,0.894,95.028,audio_features,https://api.spotify.com/v1/audio-analysis/4g7dROdE3ceRrBqmXR5TNF,176901,4
1324,4.0,Iceland,27,Pollapönk,No Prejudice,English,15,2014,0.0,0,No prejudice,Pollapönk,771It91cI450TNGMVLcYzX,14,spotify:track:771It91cI450TNGMVLcYzX,0.707,0.931,7,-5.374,1,0.0897,0.11,0.0,0.262,0.762,108.107,audio_features,https://api.spotify.com/v1/audio-analysis/771It91cI450TNGMVLcYzX,166050,4
1338,5.0,Norway,53,Carl Espen,Silent Storm,English,8,2014,0.0,0,Silent storm,Carl Espen,04x7Wpz4C1Jz0n02Z3T6QN,0,spotify:track:04x7Wpz4C1Jz0n02Z3T6QN,0.348,0.201,9,-10.911,1,0.037,0.864,2.14e-05,0.1,0.243,74.521,audio_features,https://api.spotify.com/v1/audio-analysis/04x7Wpz4C1Jz0n02Z3T6QN,177186,4
1320,7.0,Armenia,8,Aram MP3,Not Alone,English,4,2014,0.0,0,Not alone,Aram MP3,1LMUArwQoJRXXkppeGV10D,38,spotify:track:1LMUArwQoJRXXkppeGV10D,0.395,0.618,0,-7.117,0,0.0377,0.0247,0.000632,0.116,0.0729,140.065,audio_features,https://api.spotify.com/v1/audio-analysis/1LMUArwQoJRXXkppeGV10D,183213,4
1341,11.0,Austria,47,Conchita Wurst,Rise Like a Phoenix,English,1,2014,0.0,0,Rise like a phoenix,Conchita Wurst,1ijX03QOR6a1wI322HifSV,50,spotify:track:1ijX03QOR6a1wI322HifSV,0.425,0.503,2,-6.324,0,0.0256,0.142,0.0,0.105,0.23,81.653,audio_features,https://api.spotify.com/v1/audio-analysis/1ijX03QOR6a1wI322HifSV,183000,4
1351,12.0,Germany,58,Elaiza,Is It Right,English,18,2014,0.0,0,Is it right,Elaiza,4BxMRmdcUYW1sBHc1Nv9jo,31,spotify:track:4BxMRmdcUYW1sBHc1Nv9jo,0.751,0.738,7,-6.263,0,0.0679,0.175,0.0,0.311,0.772,128.001,audio_features,https://api.spotify.com/v1/audio-analysis/4BxMRmdcUYW1sBHc1Nv9jo,234988,4
1323,13.0,Sweden,54,Sanna Nielsen,Undo,English,3,2014,0.0,0,Undo,Sanna Nielsen,3XhlY1x0LcIyHpZJB1g6WS,53,spotify:track:3XhlY1x0LcIyHpZJB1g6WS,0.58,0.493,6,-3.53,1,0.0383,0.399,0.0,0.0829,0.256,121.904,audio_features,https://api.spotify.com/v1/audio-analysis/3XhlY1x0LcIyHpZJB1g6WS,187653,4
1352,14.0,France,57,Twin Twin,Moustache,French[g][b],26,2014,0.0,0,Moustache,Twin Twin,3XiEknHgHpwCuk3CuA2RIV,28,spotify:track:3XiEknHgHpwCuk3CuA2RIV,0.656,0.894,3,-5.277,0,0.0439,0.00427,3.19e-05,0.0881,0.787,128.0,audio_features,https://api.spotify.com/v1/audio-analysis/3XiEknHgHpwCuk3CuA2RIV,169181,4
1326,15.0,Russia,18,Tolmachevy Sisters,Shine,English,7,2014,0.0,0,Shine,Tolmachevy Sisters,4ywQ3KLuFdvPMOl1ZZ5xuJ,28,spotify:track:4ywQ3KLuFdvPMOl1ZZ5xuJ,0.629,0.87,4,-4.835,0,0.0302,0.224,0.0,0.0979,0.711,119.987,audio_features,https://api.spotify.com/v1/audio-analysis/4ywQ3KLuFdvPMOl1ZZ5xuJ,183824,4
1343,18.0,Finland,48,Softengine,Something Better,English,11,2014,0.0,0,Something better,Softengine,0i99ZWeMYZalyfqFvoj3ob,40,spotify:track:0i99ZWeMYZalyfqFvoj3ob,0.556,0.88,0,-6.456,1,0.0559,0.00049,0.0,0.247,0.366,146.051,audio_features,https://api.spotify.com/v1/audio-analysis/0i99ZWeMYZalyfqFvoj3ob,180413,4
1347,20.0,Switzerland,55,Sebalter,Hunter of Stars,English,13,2014,0.0,0,Hunter of stars,Sebalter,5pX8S6xCA08WHIbddDnGRP,39,spotify:track:5pX8S6xCA08WHIbddDnGRP,0.569,0.889,4,-4.432,0,0.0693,0.141,2.62e-05,0.0972,0.92,176.854,audio_features,https://api.spotify.com/v1/audio-analysis/5pX8S6xCA08WHIbddDnGRP,186573,4
1335,21.0,Hungary,12,András Kállay-Saunders,Running,English,5,2014,0.0,0,Running,Kállay Saunders,0siaaSHMcJ5HMLrSoR8ZUL,0,spotify:track:0siaaSHMcJ5HMLrSoR8ZUL,0.587,0.652,6,-5.717,1,0.0331,0.187,0.0,0.446,0.422,90.245,audio_features,https://api.spotify.com/v1/audio-analysis/0siaaSHMcJ5HMLrSoR8ZUL,179726,4
1336,22.0,Malta,27,Firelight,Coming Home,English,23,2014,0.0,0,Coming home,FireLight,0kekgA2kWSWkCoqaeRuxpk,31,spotify:track:0kekgA2kWSWkCoqaeRuxpk,0.502,0.695,1,-6.285,1,0.037,0.0238,1.32e-05,0.0602,0.317,128.049,audio_features,https://api.spotify.com/v1/audio-analysis/0kekgA2kWSWkCoqaeRuxpk,177187,4
1355,23.0,Denmark,43,Basim,Cliche Love Song,English,9,2014,0.0,0,Cliche love song,Basim,3HTQzNjeKAIxtF6tntuV2s,0,spotify:track:3HTQzNjeKAIxtF6tntuV2s,0.774,0.867,8,-3.41,1,0.0608,0.0668,0.0,0.0577,0.729,111.99,audio_features,https://api.spotify.com/v1/audio-analysis/3HTQzNjeKAIxtF6tntuV2s,181675,4
1333,24.0,Netherlands,55,The Common Linnets,Calm After the Storm,English,2,2014,0.0,0,Calm after the storm,The Common Linnets,0bNI4Uu69SutuOMhmKGz42,0,spotify:track:0bNI4Uu69SutuOMhmKGz42,0.694,0.391,6,-11.089,1,0.0303,0.488,0.273,0.123,0.382,116.046,audio_features,https://api.spotify.com/v1/audio-analysis/0bNI4Uu69SutuOMhmKGz42,212693,4
1356,26.0,United Kingdom,57,Molly,Children of the Universe,English,17,2014,0.0,0,Children of the universe,Molly,7wn3r1q1yLf9FlHO4HpGQi,37,spotify:track:7wn3r1q1yLf9FlHO4HpGQi,0.566,0.756,6,-3.547,1,0.0493,0.145,0.000115,0.329,0.423,140.044,audio_features,https://api.spotify.com/v1/audio-analysis/7wn3r1q1yLf9FlHO4HpGQi,180000,4
1390,2.0,France,58,Lisa Angell,N'oubliez pas,French,25,2015,0.0,0,N'oubliez pas,Lisa Angell,1WwIqLv8716t8vNb44mp1R,0,spotify:track:1WwIqLv8716t8vNb44mp1R,0.534,0.494,9,-5.858,0,0.0287,0.746,0.0,0.136,0.233,126.164,audio_features,https://api.spotify.com/v1/audio-analysis/1WwIqLv8716t8vNb44mp1R,180653,4
1363,4.0,Estonia,21,Elina Born & Stig Rästa,Goodbye to Yesterday,English,7,2015,0.0,0,Goodbye to yesterday,Elina Born & Stig Rästa,0RSkLhxAc601EgeKkyXNVB,0,spotify:track:0RSkLhxAc601EgeKkyXNVB,0.626,0.835,7,-5.059,0,0.0451,0.377,1.19e-06,0.39,0.699,138.031,audio_features,https://api.spotify.com/v1/audio-analysis/0RSkLhxAc601EgeKkyXNVB,179130,4
1391,5.0,United Kingdom,58,Electro Velvet,Still in Love with You,English,24,2015,0.0,0,Still in love with you,Electro Velvet,4HtQzcTI6wh3Xjj4fAzz2l,34,spotify:track:4HtQzcTI6wh3Xjj4fAzz2l,0.751,0.807,0,-4.431,1,0.0578,0.0274,0.0,0.0774,0.74,117.012,audio_features,https://api.spotify.com/v1/audio-analysis/4HtQzcTI6wh3Xjj4fAzz2l,168901,4
1385,10.0,Sweden,55,Måns Zelmerlöw,Heroes,English,1,2015,0.0,0,Heroes,Måns Zelmerlöw,4ciaNqHWA2IzHphZaVRzHI,65,spotify:track:4ciaNqHWA2IzHphZaVRzHI,0.484,0.791,7,-4.27,1,0.0437,0.0743,0.0,0.0491,0.369,124.008,audio_features,https://api.spotify.com/v1/audio-analysis/4ciaNqHWA2IzHphZaVRzHI,190613,4
1387,11.0,Cyprus,32,John Karayiannis,One Thing I Should Have Done,English,22,2015,0.0,0,One thing i should have done - promo ,John Karayiannis,2JmRQyQP78XKWlhAK2Yzml,26,spotify:track:2JmRQyQP78XKWlhAK2Yzml,0.349,0.383,3,-8.067,1,0.0349,0.546,0.0,0.37,0.456,180.323,audio_features,https://api.spotify.com/v1/audio-analysis/2JmRQyQP78XKWlhAK2Yzml,180532,4
1392,12.0,Australia,1,Guy Sebastian,Tonight Again,English,5,2015,0.0,0,Tonight again,Guy Sebastian,12tYct92r1ZBh1gw6tYG8p,0,spotify:track:12tYct92r1ZBh1gw6tYG8p,0.702,0.843,10,-2.403,1,0.145,0.0859,0.0,0.151,0.586,106.095,audio_features,https://api.spotify.com/v1/audio-analysis/12tYct92r1ZBh1gw6tYG8p,203339,4
1359,13.0,Belgium,57,Loïc Nottet,Rhythm Inside,English,4,2015,0.0,0,Rhythm inside,Loïc Nottet,3O2MsMZHCgSbRGEca5ML1N,55,spotify:track:3O2MsMZHCgSbRGEca5ML1N,0.821,0.513,7,-5.388,1,0.0436,0.0802,0.0,0.067,0.308,90.008,audio_features,https://api.spotify.com/v1/audio-analysis/3O2MsMZHCgSbRGEca5ML1N,172153,4
1393,14.0,Austria,48,The Makemakes,I Am Yours,English,26,2015,0.0,0,I am yours,The Makemakes,69lMeHeBoAkekQZROdMam2,29,spotify:track:69lMeHeBoAkekQZROdMam2,0.52,0.499,1,-5.716,1,0.025,0.309,3.01e-06,0.104,0.245,82.793,audio_features,https://api.spotify.com/v1/audio-analysis/69lMeHeBoAkekQZROdMam2,180714,4
1362,15.0,Greece,36,Maria Elena Kyriakou,One Last Breath,English,19,2015,0.0,0,One last breath -  ,Maria Elena Kyriakou,1sRUB6sgbgXjDTRlMn5G76,0,spotify:track:1sRUB6sgbgXjDTRlMn5G76,0.242,0.621,2,-7.358,0,0.039,0.157,0.0,0.427,0.31,175.936,audio_features,https://api.spotify.com/v1/audio-analysis/1sRUB6sgbgXjDTRlMn5G76,167794,4
1394,17.0,Germany,59,Ann Sophie,Black Smoke,English,27,2015,0.0,0,Black smoke,Ann Sophie,5CIcf1jodSZ7ckWIFqw1q7,0,spotify:track:5CIcf1jodSZ7ckWIFqw1q7,0.604,0.86,1,-4.464,1,0.0905,0.00341,9.67e-05,0.198,0.797,172.065,audio_features,https://api.spotify.com/v1/audio-analysis/5CIcf1jodSZ7ckWIFqw1q7,192610,4
1389,18.0,Poland,18,Monika Kuszyńska,In the Name of Love,English,23,2015,0.0,0,In the name of love,Monika Kuszynska,3QeIjbfwqVg9xwEKoxzfbN,25,spotify:track:3QeIjbfwqVg9xwEKoxzfbN,0.335,0.641,1,-6.824,1,0.0404,0.153,0.000189,0.177,0.134,81.927,audio_features,https://api.spotify.com/v1/audio-analysis/3QeIjbfwqVg9xwEKoxzfbN,176187,4
1382,19.0,Latvia,16,Aminata,Love Injected,English,6,2015,0.0,0,Love injected,Aminata,1hWgnVgAhxwP2YDLWeh8xh,41,spotify:track:1hWgnVgAhxwP2YDLWeh8xh,0.448,0.292,7,-10.178,0,0.0496,0.122,0.016,0.119,0.157,144.419,audio_features,https://api.spotify.com/v1/audio-analysis/1hWgnVgAhxwP2YDLWeh8xh,199784,5
1395,21.0,Spain,55,Edurne,Amanecer,Spanish,21,2015,0.0,0,Amanecer,Edurne,2zHDsCjQGp7XqsqrrNR9t9,35,spotify:track:2zHDsCjQGp7XqsqrrNR9t9,0.44,0.676,3,-5.04,0,0.0329,0.16,1.05e-05,0.112,0.0876,126.866,audio_features,https://api.spotify.com/v1/audio-analysis/2zHDsCjQGp7XqsqrrNR9t9,184640,4
1366,22.0,Hungary,13,Boggie,Wars for Nothing,English,20,2015,0.0,0,Wars for nothing,Boggie,1tZjWXMJhOoi8BUeICyEeM,28,spotify:track:1tZjWXMJhOoi8BUeICyEeM,0.33,0.181,2,-10.579,1,0.0354,0.839,0.0,0.18,0.238,174.051,audio_features,https://api.spotify.com/v1/audio-analysis/1tZjWXMJhOoi8BUeICyEeM,184520,3
1383,24.0,Azerbaijan,8,Elnur Hüseynov,Hour of the Wolf,English,12,2015,0.0,0,Hour of the wolf -  2015 - ,Elnur Huseynov,3XhbPuJJG3MlAP2exjHoVy,32,spotify:track:3XhbPuJJG3MlAP2exjHoVy,0.483,0.672,2,-5.137,1,0.04,0.0602,4.51e-05,0.306,0.194,106.232,audio_features,https://api.spotify.com/v1/audio-analysis/3XhbPuJJG3MlAP2exjHoVy,179220,4
1368,25.0,Russia,19,Polina Gagarina,A Million Voices,English,2,2015,0.0,0,A million voices,Polina Gagarina,6VlxdfLIfqf7saVOuerWyR,50,spotify:track:6VlxdfLIfqf7saVOuerWyR,0.43,0.664,7,-3.958,1,0.0293,0.18,0.0,0.169,0.324,76.101,audio_features,https://api.spotify.com/v1/audio-analysis/6VlxdfLIfqf7saVOuerWyR,180382,4
1396,27.0,Italy,41,Il Volo,Grande amore,Italian,3,2015,0.0,0,Grande amore -  ,Il Volo,3EHaIxxx31FLh8ghvAvQNJ,33,spotify:track:3EHaIxxx31FLh8ghvAvQNJ,0.451,0.662,1,-5.782,1,0.0322,0.0603,6.17e-05,0.161,0.149,142.325,audio_features,https://api.spotify.com/v1/audio-analysis/3EHaIxxx31FLh8ghvAvQNJ,181280,4
1432,1.0,Belgium,58,Laura Tesoro,What's the Pressure,English,10,2016,0.0,0,What's the pressure,Laura Tesoro,4d3fHHVvWpwrKK727XE3b1,45,spotify:track:4d3fHHVvWpwrKK727XE3b1,0.749,0.811,11,-2.626,1,0.099,0.0228,0.0,0.0696,0.762,117.01,audio_features,https://api.spotify.com/v1/audio-analysis/4d3fHHVvWpwrKK727XE3b1,171893,4
1406,2.0,Czech Republic,5,Gabriela Gunčíková,I Stand,English,25,2016,0.0,0,I stand,Gabriela Gunčíková,1rjlAtGiXwrJE8Tpj4lZ40,36,spotify:track:1rjlAtGiXwrJE8Tpj4lZ40,0.17,0.588,7,-5.812,0,0.0363,0.0047,0.000302,0.306,0.169,205.008,audio_features,https://api.spotify.com/v1/audio-analysis/1rjlAtGiXwrJE8Tpj4lZ40,180000,3
1402,3.0,Netherlands,57,Douwe Bob,Slow Down,English,11,2016,0.0,0,Slow down,Douwe Bob,26bqkV4bV12BKHnuUIGLII,0,spotify:track:26bqkV4bV12BKHnuUIGLII,0.601,0.794,7,-4.95,1,0.0281,0.0836,7.44e-06,0.0564,0.668,123.747,audio_features,https://api.spotify.com/v1/audio-analysis/26bqkV4bV12BKHnuUIGLII,166173,4
1400,5.0,Hungary,14,Freddie,Pioneer,English,19,2016,0.0,0,Pioneer,Freddie,6oedZ02tyJyBbGmMAnpNdR,36,spotify:track:6oedZ02tyJyBbGmMAnpNdR,0.482,0.71,0,-4.584,0,0.0377,0.238,1.65e-06,0.175,0.24,71.915,audio_features,https://api.spotify.com/v1/audio-analysis/6oedZ02tyJyBbGmMAnpNdR,178750,4
1433,6.0,Italy,42,Francesca Michielin,No Degree of Separation,"Italian, English",16,2016,0.0,0,No degree of separation -  ,Francesca Michielin,60hZOS486h0b6nvykyvR7a,38,spotify:track:60hZOS486h0b6nvykyvR7a,0.286,0.777,0,-3.661,1,0.0424,0.0197,0.0,0.165,0.339,149.965,audio_features,https://api.spotify.com/v1/audio-analysis/60hZOS486h0b6nvykyvR7a,188133,4
1418,7.0,Israel,39,Hovi Star,Made of Stars,English,14,2016,0.0,0,Made of stars,Hovi Star,2VdfyGuvpkm8M20swSPT2P,0,spotify:track:2VdfyGuvpkm8M20swSPT2P,0.43,0.414,7,-6.903,0,0.0273,0.619,0.0,0.115,0.361,139.671,audio_features,https://api.spotify.com/v1/audio-analysis/2VdfyGuvpkm8M20swSPT2P,192702,4
1434,9.0,Sweden,56,Frans,If I Were Sorry,English,5,2016,0.0,0,If i were sorry,Frans,6oDkCmfVcSd9NXAKk1b4Ll,57,spotify:track:6oDkCmfVcSd9NXAKk1b4Ll,0.735,0.612,5,-6.774,1,0.0517,0.289,4.12e-05,0.103,0.395,105.056,audio_features,https://api.spotify.com/v1/audio-analysis/6oDkCmfVcSd9NXAKk1b4Ll,184060,4
1435,10.0,Germany,60,Jamie-Lee,Ghost,English,26,2016,0.0,0,Ghost,Jamie-Lee,3pULxwoWHWVcBjUppMunMo,0,spotify:track:3pULxwoWHWVcBjUppMunMo,0.536,0.581,10,-6.714,0,0.0326,0.334,0.0,0.0649,0.24,84.958,audio_features,https://api.spotify.com/v1/audio-analysis/3pULxwoWHWVcBjUppMunMo,232947,4
1436,11.0,France,59,Amir,J'ai cherché,"French, English",6,2016,0.0,0,J'ai cherché,Amir,1QJFNfsVQA7VfUJFKgQJzI,44,spotify:track:1QJFNfsVQA7VfUJFKgQJzI,0.567,0.875,1,-4.818,1,0.0444,0.0263,0.0,0.17,0.489,120.058,audio_features,https://api.spotify.com/v1/audio-analysis/1QJFNfsVQA7VfUJFKgQJzI,212280,4
1416,12.0,Poland,19,Michał Szpak,Color of Your Life,English,8,2016,0.0,0,Color of your life,Michal Szpak,4hDnWMqJU0XJ1MIdWRhn9P,36,spotify:track:4hDnWMqJU0XJ1MIdWRhn9P,0.489,0.673,9,-4.924,0,0.0281,0.0884,0.0,0.0831,0.252,83.004,audio_features,https://api.spotify.com/v1/audio-analysis/4hDnWMqJU0XJ1MIdWRhn9P,200267,4
1424,13.0,Australia,2,Dami Im,Sound of Silence,English,2,2016,0.0,0,Sound of silence,Dami Im,2b9czDPSLTI88694CIqCy3,51,spotify:track:2b9czDPSLTI88694CIqCy3,0.523,0.818,4,-4.062,0,0.071,0.344,0.0,0.098,0.32,135.56,audio_features,https://api.spotify.com/v1/audio-analysis/2b9czDPSLTI88694CIqCy3,195480,4
1407,14.0,Cyprus,33,Minus One,Alter Ego,English,21,2016,0.0,0,Alter ego,Minus-One,6yj2sEcpIjR0fCHG9geuAZ,39,spotify:track:6yj2sEcpIjR0fCHG9geuAZ,0.481,0.91,10,-3.624,0,0.051,0.0056,5.22e-06,0.0979,0.594,130.011,audio_features,https://api.spotify.com/v1/audio-analysis/6yj2sEcpIjR0fCHG9geuAZ,183093,4
1423,16.0,Lithuania,17,Donny Montell,I've Been Waiting for This Night,English,9,2016,0.0,0,I've been waiting for this night,Donny Montell,77vSGrdMLZ3OE5E58J7Svx,0,spotify:track:77vSGrdMLZ3OE5E58J7Svx,0.48,0.775,9,-6.302,1,0.0353,0.00453,0.0,0.309,0.609,134.069,audio_features,https://api.spotify.com/v1/audio-analysis/77vSGrdMLZ3OE5E58J7Svx,184347,4
1405,18.0,Russia,20,Sergey Lazarev,You Are the Only One,English,3,2016,0.0,0,You are the only one,Sergey Lazarev,7cVXtwDpck4Kne4Ce8Ge6q,45,spotify:track:7cVXtwDpck4Kne4Ce8Ge6q,0.632,0.895,11,-5.276,0,0.0605,0.0416,0.0,0.0885,0.282,127.983,audio_features,https://api.spotify.com/v1/audio-analysis/7cVXtwDpck4Kne4Ce8Ge6q,186892,4
1437,19.0,Spain,56,Barei,Say Yay!,English,22,2016,0.0,0,Say yay!,Barei,11cf086T0gxzVy9KHh77Iq,0,spotify:track:11cf086T0gxzVy9KHh77Iq,0.623,0.857,5,-3.091,0,0.037,0.0592,0.0,0.192,0.548,124.947,audio_features,https://api.spotify.com/v1/audio-analysis/11cf086T0gxzVy9KHh77Iq,177260,4
1428,21.0,Ukraine,13,Jamala,1944,"English, Crimean Tatar",1,2016,0.0,0,1944,Jamala,7l9x4bASPsIodOguseofyj,0,spotify:track:7l9x4bASPsIodOguseofyj,0.797,0.512,7,-5.239,0,0.0522,0.617,0.0167,0.254,0.482,119.999,audio_features,https://api.spotify.com/v1/audio-analysis/7l9x4bASPsIodOguseofyj,180840,4
1414,22.0,Malta,29,Ira Losco,Walk on Water,English,12,2016,0.0,0,Walk on water,Ira Losco,6t9ECIs2ypkHQQ49VvhA3h,40,spotify:track:6t9ECIs2ypkHQQ49VvhA3h,0.375,0.807,3,-4.731,0,0.0509,0.00356,1.14e-06,0.131,0.18,123.873,audio_features,https://api.spotify.com/v1/audio-analysis/6t9ECIs2ypkHQQ49VvhA3h,185720,4
1438,25.0,United Kingdom,59,Joe & Jake,You're Not Alone,English,24,2016,0.0,0,You're not alone,Joe and Jake,3IYQ2ZLmZTG5sNiRzbaBp6,33,spotify:track:3IYQ2ZLmZTG5sNiRzbaBp6,0.531,0.87,4,-4.644,1,0.053,0.0012,0.0,0.17,0.344,128.022,audio_features,https://api.spotify.com/v1/audio-analysis/3IYQ2ZLmZTG5sNiRzbaBp6,170797,4
